537.000000,411.000000,18.000000,34.000000
538.000000,412.000000,18.000000,34.000000
540.000000,413.000000,19.000000,34.000000
543.000000,414.000000,19.000000,34.000000
546.000000,414.000000,19.000000,35.000000
549.000000,415.000000,19.000000,33.000000
553.000000,416.000000,19.000000,33.000000
556.000000,416.000000,20.000000,34.000000
561.000000,416.000000,18.000000,34.000000
564.000000,416.000000,21.000000,34.000000
567.000000,417.000000,22.000000,33.000000
572.000000,417.000000,20.000000,33.000000
576.000000,417.000000,20.000000,34.000000
581.000000,417.000000,18.000000,34.000000
584.000000,417.000000,19.000000,34.000000
588.000000,417.000000,19.000000,33.000000
592.000000,418.000000,20.000000,33.000000
596.000000,418.000000,21.000000,33.000000
601.000000,417.000000,18.000000,35.000000
604.000000,418.000000,20.000000,34.000000
608.000000,418.000000,19.000000,33.000000
613.000000,418.000000,20.000000,33.000000
617.000000,418.000000,20.000000,34.000000
621.000000,418.000000,19.000000,33.000000
625.000000,418.000000,18.000000,34.000000
629.000000,419.000000,19.000000,33.000000
633.000000,418.000000,20.000000,34.000000
637.000000,418.000000,20.000000,34.000000
642.000000,418.000000,18.000000,34.000000
645.000000,418.000000,20.000000,33.000000
649.000000,418.000000,20.000000,34.000000
653.000000,417.000000,21.000000,34.000000
658.000000,418.000000,21.000000,33.000000
662.000000,418.000000,19.000000,33.000000
666.000000,417.000000,20.000000,34.000000
669.000000,418.000000,20.000000,34.000000
674.000000,418.000000,20.000000,34.000000
678.000000,418.000000,21.000000,34.000000
682.000000,418.000000,20.000000,34.000000
686.000000,418.000000,18.000000,34.000000
689.000000,418.000000,19.000000,33.000000
692.000000,418.000000,21.000000,33.000000
697.000000,417.000000,18.000000,33.000000
699.000000,418.000000,20.000000,34.000000
702.000000,417.000000,19.000000,34.000000
705.000000,417.000000,18.000000,32.000000
708.000000,417.000000,18.000000,33.000000
708.000000,417.000000,20.000000,33.000000
711.000000,417.000000,18.000000,32.000000
713.000000,416.000000,18.000000,33.000000
714.000000,416.000000,18.000000,33.000000
716.000000,416.000000,18.000000,33.000000
717.000000,416.000000,18.000000,33.000000
718.000000,416.000000,18.000000,32.000000
719.000000,416.000000,18.000000,32.000000
720.000000,415.000000,17.000000,34.000000
720.000000,415.000000,16.000000,33.000000
719.000000,414.000000,18.000000,33.000000
719.000000,413.000000,16.000000,35.000000
717.000000,413.000000,18.000000,34.000000
716.000000,414.000000,17.000000,33.000000
714.000000,413.000000,17.000000,33.000000
711.000000,413.000000,19.000000,32.000000
709.000000,412.000000,18.000000,33.000000
706.000000,412.000000,18.000000,33.000000
702.000000,411.000000,18.000000,34.000000
699.000000,411.000000,18.000000,33.000000
696.000000,412.000000,19.000000,32.000000
693.000000,411.000000,18.000000,33.000000
689.000000,411.000000,18.000000,32.000000
686.000000,411.000000,18.000000,32.000000
682.000000,410.000000,19.000000,33.000000
680.000000,410.000000,17.000000,33.000000
677.000000,410.000000,17.000000,32.000000
674.000000,410.000000,17.000000,32.000000
670.000000,409.000000,17.000000,33.000000
667.000000,410.000000,17.000000,31.000000
665.000000,410.000000,17.000000,32.000000
663.000000,408.000000,16.000000,33.000000
661.000000,409.000000,16.000000,31.000000
660.000000,410.000000,16.000000,31.000000
658.000000,409.000000,15.000000,32.000000
657.000000,409.000000,15.000000,33.000000
656.000000,409.000000,15.000000,32.000000
655.000000,409.000000,15.000000,32.000000
655.000000,409.000000,15.000000,32.000000
655.000000,409.000000,14.000000,31.000000
655.000000,409.000000,15.000000,31.000000
655.000000,409.000000,14.000000,31.000000
655.000000,408.000000,15.000000,33.000000
655.000000,408.000000,15.000000,32.000000
655.000000,408.000000,15.000000,32.000000
655.000000,408.000000,15.000000,32.000000
655.000000,408.000000,15.000000,32.000000
656.000000,408.000000,14.000000,32.000000
656.000000,408.000000,15.000000,32.000000
656.000000,408.000000,15.000000,32.000000
657.000000,408.000000,15.000000,33.000000
657.000000,408.000000,16.000000,32.000000
657.000000,408.000000,16.000000,32.000000
659.000000,408.000000,14.000000,32.000000
658.000000,408.000000,16.000000,31.000000
659.000000,408.000000,15.000000,31.000000
659.000000,407.000000,16.000000,32.000000
659.000000,408.000000,16.000000,31.000000
660.000000,407.000000,16.000000,32.000000
660.000000,408.000000,16.000000,31.000000
662.000000,408.000000,14.000000,31.000000
661.000000,409.000000,16.000000,30.000000
663.000000,408.000000,14.000000,31.000000
663.000000,408.000000,15.000000,31.000000
664.000000,408.000000,14.000000,31.000000
664.000000,409.000000,14.000000,30.000000
665.000000,408.000000,13.000000,31.000000
665.000000,408.000000,14.000000,31.000000
665.000000,408.000000,14.000000,31.000000
665.000000,408.000000,14.000000,31.000000
666.000000,408.000000,13.000000,30.000000
666.000000,408.000000,13.000000,30.000000
666.000000,408.000000,14.000000,30.000000
666.000000,408.000000,13.000000,30.000000
666.000000,407.000000,14.000000,31.000000
666.000000,408.000000,13.000000,30.000000
666.000000,407.000000,14.000000,31.000000
666.000000,408.000000,14.000000,30.000000
666.000000,407.000000,14.000000,31.000000
666.000000,407.000000,14.000000,30.000000
666.000000,407.000000,14.000000,30.000000
666.000000,407.000000,14.000000,30.000000
666.000000,406.000000,13.000000,31.000000
665.000000,407.000000,14.000000,30.000000
665.000000,406.000000,14.000000,31.000000
665.000000,406.000000,14.000000,31.000000
665.000000,406.000000,13.000000,30.000000
664.000000,406.000000,14.000000,30.000000
664.000000,406.000000,14.000000,30.000000
664.000000,406.000000,13.000000,30.000000
663.000000,406.000000,14.000000,30.000000
663.000000,407.000000,14.000000,29.000000
662.000000,406.000000,14.000000,30.000000
662.000000,406.000000,14.000000,30.000000
661.000000,406.000000,14.000000,30.000000
660.000000,406.000000,15.000000,30.000000
660.000000,406.000000,14.000000,30.000000
659.000000,406.000000,15.000000,30.000000
659.000000,405.000000,14.000000,31.000000
658.000000,406.000000,15.000000,30.000000
658.000000,405.000000,15.000000,31.000000
657.000000,405.000000,15.000000,31.000000
657.000000,405.000000,14.000000,30.000000
656.000000,405.000000,15.000000,31.000000
656.000000,405.000000,15.000000,31.000000
655.000000,406.000000,15.000000,30.000000
655.000000,406.000000,15.000000,30.000000
654.000000,406.000000,16.000000,29.000000
654.000000,406.000000,15.000000,30.000000
653.000000,406.000000,16.000000,30.000000
653.000000,406.000000,16.000000,30.000000
653.000000,407.000000,15.000000,29.000000
652.000000,406.000000,16.000000,30.000000
652.000000,406.000000,15.000000,31.000000
651.000000,406.000000,16.000000,30.000000
651.000000,406.000000,15.000000,30.000000
651.000000,406.000000,15.000000,31.000000
650.000000,406.000000,15.000000,31.000000
649.000000,407.000000,16.000000,30.000000
649.000000,407.000000,15.000000,30.000000
649.000000,407.000000,15.000000,30.000000
648.000000,407.000000,16.000000,30.000000
648.000000,407.000000,15.000000,30.000000
647.000000,407.000000,16.000000,31.000000
647.000000,407.000000,16.000000,30.000000
647.000000,407.000000,16.000000,30.000000
647.000000,407.000000,15.000000,30.000000
647.000000,407.000000,15.000000,30.000000
647.000000,408.000000,15.000000,29.000000
647.000000,408.000000,15.000000,29.000000
647.000000,408.000000,16.000000,30.000000
647.000000,408.000000,17.000000,30.000000
648.000000,409.000000,16.000000,29.000000
649.000000,408.000000,16.000000,30.000000
650.000000,409.000000,16.000000,29.000000
651.000000,409.000000,16.000000,29.000000
652.000000,409.000000,18.000000,29.000000
654.000000,408.000000,17.000000,30.000000
656.000000,408.000000,17.000000,31.000000
658.000000,409.000000,16.000000,29.000000
660.000000,408.000000,18.000000,30.000000
662.000000,409.000000,17.000000,29.000000
663.000000,409.000000,17.000000,29.000000
666.000000,409.000000,16.000000,29.000000
667.000000,409.000000,16.000000,29.000000
668.000000,408.000000,18.000000,31.000000
671.000000,409.000000,17.000000,29.000000
672.000000,408.000000,18.000000,31.000000
674.000000,408.000000,17.000000,31.000000
676.000000,409.000000,16.000000,29.000000
677.000000,408.000000,17.000000,29.000000
679.000000,408.000000,16.000000,30.000000
680.000000,408.000000,17.000000,30.000000
682.000000,407.000000,16.000000,30.000000
682.000000,408.000000,17.000000,29.000000
684.000000,408.000000,16.000000,28.000000
686.000000,408.000000,16.000000,29.000000
687.000000,406.000000,16.000000,31.000000
687.000000,406.000000,18.000000,30.000000
689.000000,407.000000,17.000000,29.000000
691.000000,405.000000,16.000000,31.000000
692.000000,405.000000,16.000000,29.000000
692.000000,405.000000,17.000000,29.000000
694.000000,405.000000,16.000000,29.000000
694.000000,405.000000,16.000000,28.000000
696.000000,404.000000,16.000000,29.000000
697.000000,403.000000,16.000000,30.000000
697.000000,402.000000,16.000000,30.000000
698.000000,402.000000,15.000000,29.000000
698.000000,401.000000,15.000000,30.000000
697.000000,400.000000,17.000000,30.000000
696.000000,400.000000,17.000000,30.000000
695.000000,400.000000,15.000000,29.000000
691.000000,398.000000,17.000000,31.000000
687.000000,397.000000,17.000000,31.000000
